Tweet,Class,Polarity,Agreement,Subjectivity,Confidence,Irony,Anger,Joy,Fear,Sadness,Surprise
All that glitters is not gold. - Shakespeare,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,32.9062104225,4.54435236752,23.3959317207,27.9550909996,11.1984170973
Download New Trace Scorch Music Limme Like Da,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.1742596626,42.7688658237,14.5924597979,13.141964376,16.3224488497
When you do the common things in life in an uncommon way you will command the attention of the world. - George Washington Carver,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.4441738725,27.2133588791,4.89154160023,32.4786394835,20.9722861648
We make our own fortunes and call them fate. - Benjamin Disraeli,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.8595759869,20.7374960184,34.7567379475,26.3231396675,4.32305037975
if you hate reading i hate you.,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,75.2011656761,1.50505164638,7.34028890729,15.1226729155,0.830821692944
Korn you guys blew my mind always so awesome to see can't wait to see you next time you are in adelaide - thank you!!,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,5.33383786678,78.4794092178,4.77045960724,3.41317467391,8.00311565399
@ParkBom_SC tadi aku udah quote tweet kamu :(,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.6035413444,2.55295708776,12.3067557812,75.2453148365,0.291428598575
ALL  #BIGGBOYMANAGEMENT #EVENTS ARE ONLINE..HERE==&gt; http://t.co/kxuaC4ogQZ #ONEMANSHOW #SHOWS #EVENTS #PERFORMANCES,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.05265584588,15.3360426426,37.6873493195,35.3702932596,2.55365408957
@filibertochirp f4f please!,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.7165111303,29.4027864933,24.4339257479,11.3406471908,16.1061286926
where's da bae?,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.83743585646,5.14765828848,74.1377949715,10.9873503447,4.88975681365
@FierceWingsTeam Striving for excellence motivates you; striving for perfection is demoralizing. - Harriet Braiker,1,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.6573445499,46.4527130127,21.8714356422,13.7297928333,6.28871768713
why the hell ppl is follow for a day and then unfollow you?? like that makes no sense att alll......................why thoo...just y,1,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,79.1337788105,0.355183985084,1.14172324538,19.1570162773,0.212296890095
We are the best fandom in Universe! :3 #VoteUKDirectioners #KCA x33,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,1.09912492335,72.5591540337,6.94860517979,3.79165560007,15.6014621258
Love me when I least deserve it because that's when I really need it. - Swedish Proverb,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,37.1101558208,13.0494743586,8.18773433566,39.0141159296,2.63852775097
The greatest compliment that was ever paid me was when someone asked me what I thought and attended to my answer. - Henry David Thoreau,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,8.42092037201,8.83444845676,8.44407454133,22.8070005774,51.4935493469
#�NOMBRE?,1,,,,,,,,,,
Kindness in words creates confidence. Kindness in thinking creates profoundness. Kindness in giving creates love. - Lao Tzu,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,6.02233409882,57.625079155,8.49087387323,22.8898152709,4.97190020978
@music2myears26 Everything should be made as simple as possible but not simpler. - Albert Einstein,1,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,28.0586242676,16.6124820709,12.1919550002,39.5650684834,3.57187315822
@franzaliscious The secret of success is to know something nobody else knows. - Aristotle Onassis,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,3.26221212745,5.70168420672,4.06819730997,8.08049887419,78.8874089718
@splitster30 wats up,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.6451845765,19.5798307657,23.7964525819,16.6442453861,25.3342866898
I could listen to pandora all night long #dixiechicks ??,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,34.6625566483,15.4731571674,10.2114439011,33.1498622894,6.50298818946
@rifleknights amazing,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.93622839451,26.5800118446,15.1501446962,11.1015595496,37.2320532799
how many people can you like at once? lol,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,18.5288354754,1.82469692081,3.13935242593,19.8378175497,56.6692948341
@Tom_Myers Aim for the moon. If you miss you may hit a star. William Clement Stone,1,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,2.56902389228,24.7702658176,5.98228424788,40.0801479816,26.5982687473
Never let your memories be greater than your dreams. - Doug Ivester,1,N+,AGREEMENT,OBJECTIVE,92,NONIRONIC,12.5967442989,15.6176000834,12.8646746278,55.2683711052,3.65261435509
@chubbypayne you need a vip account from #TALNTS,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,24.3610203266,11.2160652876,15.2466893196,37.652811408,11.5234151483
RT @AlexKennedyNBA: Check out this excellent article by @ZachLowe_NBA about the evolution of the NBA big man: http://t.co/A8S95ZBklf,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,5.9946462512,7.79477208853,39.5697534084,41.2102729082,5.43055720627
RT @NizzyJBeats: Someone tell @vincestaples to hit me!,1,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.71440002322,9.49774384499,14.511243999,24.3716835976,41.9049263
I got a song for everything lol,1,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,10.4724183679,20.9831357002,7.12652951479,23.8550961018,37.5628232956
@YoungCalico NICE,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.8606090546,20.9688872099,16.6845262051,12.5530198216,37.932959199
Ideas not coupled with action never become bigger than the brain cells they occupied. - Arnold . Glasow,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,32.4894428253,3.38856875896,15.638782084,44.3910956383,4.09211553633
@Jonas_TheWanted you need a vip account from #TALNTS,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,23.5895097256,13.783800602,15.1998326182,35.6474071741,11.7794521153
I'm just going to listen to music and ponder the meaning of life,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.8959120512,35.4873001575,7.26572200656,38.2663726807,3.08469459414
When you meet a man you judge him by his clothes; when you leave you judge him by his heart. - Russian Proverb,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,19.1197440028,10.4516513646,18.7381714582,47.1031308174,4.58730645478
Birthday in 2 weeks ????????,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.27989587188,31.3395291567,23.8895103335,6.81258812547,33.6784780025
When I make my own Facebook page it's gonna be epic. I just haven't come up with the right name yet - Big Phil,1,P,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,20.8769261837,8.21744352579,35.0532710552,31.728219986,4.12414334714
@TrueGaimzHD cool,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,17.008151114,18.2300537825,19.5346653461,15.4217481613,29.8053741455
62. The Good Book says  Forgetting those things which are behind and press on towards the mark of high calling in Jesus. MOVE ON!#AARtalk,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,16.8284446001,37.3161196709,17.7562206984,12.6442611217,15.4549539089
@rhda8386 Throw your heart over the fence and the rest will follow. - Norman Vincent Peale,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.5772100687,13.9833584428,22.8008955717,43.7587827444,1.87975745648
??????? ????/Some More,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.3281295896,14.7395685315,34.3678593636,27.0445019007,9.5199406147
@sophiaradisch01 Life has no limitations except the ones you make. - Les Brown,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.3684540391,10.1622790098,7.94122666121,66.649711132,2.87832990289
@dav_vero You cannot perform in a manner inconsistent with the way you see yourself. - Zig Ziglar,1,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,43.40698421,19.1414892673,11.6733439267,24.3106931448,1.46748926491
Roman tried to play my baby Cassie saying she only got one song. Don't be a hater all ya life.,1,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,17.6253005862,4.51416894794,4.11285385489,70.8836853504,2.86398921162
If you think education is expensive try ignorance. - Derek Bok,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,42.5392538309,2.24967338145,10.1934850216,43.4107065201,1.60688757896
Yes we would be paranoid that the guys behind us were gonna hijack the movie theater and kill us like the movie....,1,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,25.4142284393,8.1279553473,15.0222167373,45.8510220051,5.58458082378
We are still masters of our fate. We are still captains of our souls. - Winston Churchill,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.9675304294,9.25891399384,26.6481757164,46.1876153946,3.93776372075
Damn!!!!,1,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,28.367960453,18.5678690672,18.8125282526,12.8291785717,21.4224666357
I went to OHS for a few years and even though it was middle school then people were still sleeping with each others boyfriends and shit,1,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,25.5096673965,3.33608835936,2.48822756112,65.0619983673,3.60401682556
Mi sudadera sigue oliendo a vos ?,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.41936320066,12.8692030907,19.0608620644,13.0417779088,46.6087907553
C�mo que coraz�n serrano a sentencia? No no no! Ma�ana todos a votar! #yosoy,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.2327516079,12.5841960311,11.9441360235,47.2736120224,16.965302825
So many beautiful faces but where are the hearts to go with it?,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,7.14978724718,23.811045289,34.8448514938,18.8968151808,15.297499299
@DeVere_216 Nothing great in the world has ever been accomplished without passion. - Georg Wilhelm Friedrich Hegel,1,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,13.2039859891,42.6286518574,8.07871371508,28.0605375767,8.02810937166
@TweetBlastMusic The height of your accomplishments will equal the depth of your convictions. - William F. Scholavino,1,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,19.0696507692,24.1295590997,14.5905703306,21.5946823359,20.615541935
Feel like I'm going round in circles and not getting anywhere #GroundhogDay #everyday where are the scissors to cut this loop..,1,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,19.9885517359,2.65446640551,61.5219712257,13.4041085839,2.43090819567
Nate didn't know what a lay up was until today,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.8372387886,3.65236103535,4.44690659642,14.4482433796,72.6152539253
@AuntieNisha cool,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,17.008151114,18.2300537825,19.5346653461,15.4217481613,29.8053741455
Only those willing to die for their faith can be fully trusted ~Dr Rich Kincl,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.57781150937,19.5550113916,35.1868391037,30.1740288734,5.50630614161
What high notebook plating is propitious: vflJ,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.4148738384,17.0697122812,27.2072017193,27.4891734123,10.8190402389
Would've rather seen the Pacers sign Ish Smith but what the hell?,1,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,32.6849102974,5.95838837326,32.6785594225,24.0689277649,4.60921227932
@ERMOSA617 Please follow me,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.3766515255,15.0348544121,23.4109207988,33.6531162262,6.52446001768
Add Fastest plus Easiest Way to clean up Your Bronchi of the Toxic Tar plus Dangerous Contaminant Build-Up,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,23.1529429555,33.0115377903,9.29200798273,13.5176390409,21.0258737206
Good Morning all  feed your mind something nutritious. The brain is a muscle exercise it daily http://t.co/HnYDJBbBaD,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,32.8151464462,2.77348570526,33.8472485542,30.1058769226,0.458244420588
Lol turned off the ps3 at the last minute cause hell nah I wasn't gonna lose that game.,1,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,12.4808117747,1.42495390028,8.33694338799,62.4789953232,15.278288722
@padsbets Hey,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.1099373102,18.0520921946,19.4161906838,14.0309005976,35.3908777237
RT @kora2day: تم قذف المهاجم دانيال جويزا من قبل مشجعى بوكا جونيورزhttp://t.co/qbKdEORYZf,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.1699571609,3.52833345532,32.9579293728,50.7455289364,0.598248653114
The tragedy of life doesn't lie in not reaching your goal. The tragedy lies in having no goal to reach. - Benjamin Mays,1,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,12.4113857746,2.62704119086,5.3414940834,78.206384182,1.41369113699
@Prod_By_NSB F4f plssss,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.1192319393,11.8204087019,20.3106090426,28.9102643728,18.8394844532
Derrick bitch ass be hatin on east fr lol,1,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,25.6624996662,2.90643163025,5.06431870162,64.8350000381,1.53175219893
@matthewstoller Life is a mirror and will reflect back to the thinker what he thinks into it. - Ernest Holmes,1,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,14.7582083941,28.0938267708,24.191622436,24.0281879902,8.92815589905
@lewispelewis Live out of your imagination not your history. - Stephen Covey,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,16.6770726442,5.01415729523,6.71976655722,34.4785451889,37.1104627848
If you can dream it you can do it!! =],1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.1041704416,58.707511425,20.800870657,4.65311445296,5.73433227837
I hate when people leave me hanging. DON'T TEXT ME FUCK YOU,1,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,92.7177131176,0.222029397264,2.0566560328,4.85684275627,0.146756810136
music ON,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,19.9099257588,24.8613119125,20.7197830081,15.080589056,19.4283872843
??????????(=???)?,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,4.0315002203,8.86606946588,58.7969243526,12.1442437172,16.161262989
@BreatheEazyEnt: CAST YOUR VOTE NOW ↓↓↓↓↓STP MVP Of The Year via @Kiddricc http://t.co/hOfzupbEgA#BreatheEazy,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.1932039261,7.62778297067,25.0604331493,55.4641604424,0.65442007035
@KonstrucktaYes7 Focus on where you want to go not on what you fear. - Anthony Robbins,1,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,11.384908855,6.61883428693,66.2730693817,13.0953356624,2.62785628438
@xcarex very cool,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,17.1301528811,20.9311634302,15.25952667,14.40064013,32.2785198689
I feel like Ta Ta's tears were fake asf lol #BeyondScaredStraight,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,6.16664402187,2.20585279167,7.44018629193,82.878947258,1.30837317556
What's in your hoe bag ?,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,27.6555269957,2.74892952293,18.5347542167,21.6063797474,29.4544100761
@blanca457 Follow me!,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.0778950453,32.8578174114,15.5428975821,17.4078911543,16.1134973168
@DreyyAlfonso09 amazing,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.93622839451,26.5800118446,15.1501446962,11.1015595496,37.2320532799
@Hammad_ACM_UBIT nice...,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,18.7583386898,16.3245558739,16.4763599634,26.1305093765,22.3102375865
We must travel in the direction of our fear. - John Berryman,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,3.05877644569,21.5851306915,68.1770086288,5.02949878573,2.14958414435
My nephews laugh is so cute haha him and my mom scare my bro . My mom told my bro acted scared cx,1,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,2.429789491,8.59045013785,78.1131863594,5.73447756469,5.1320977509
I really hope they make a music video for sanctified ??,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,13.2893800735,13.7667745352,54.259288311,13.3372828364,5.34726604819
@jennywenzer Ask not what your country can do for you - ask what you can do for your country. - John F. Kennedy,1,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,44.3682551384,5.00875897706,12.1960639954,27.4223506451,11.0045731068
Good thing I have absolutely nothing to do tomorrow so I can watch this game,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.9979694486,30.1925957203,28.1384140253,27.4944245815,2.17659398913
Sent a random number a picture of me and matt.....,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.3886690736,9.17157530785,13.9222890139,32.0643603802,29.4531047344
@IrunHuBcity Cool..,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,22.1595659852,13.8407289982,19.1693037748,21.2464183569,23.583984375
I'm tired of writing essays. ?? I'm tired of homework. ?? I'm tired of quizzes. ?? I'm tired of tests. ?? Summer where are you?,1,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,51.2961804867,3.7456355989,22.9189157486,12.8024429083,9.23682898283
Gracias A Todos Y A Todas Los Quiero De Coraz�n...!! -_^,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,6.23244866729,52.2030353546,13.8242900372,7.78582394123,19.9544042349
Realise that true happiness lies within you. - Lucian,1,N,AGREEMENT,OBJECTIVE,90,IRONIC,10.0906074047,51.8772661686,10.1613461971,24.1741031408,3.69667224586
Hallo NTL ich muss jetzt erst mal was futtern.,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,16.3247957826,23.5476374626,14.6224796772,24.0940287709,21.4110583067
Am not lazy am just in my energy saving mode,1,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,41.9142186642,13.3885100484,15.8087447286,27.1311044693,1.75742432475
@ResortsInLaguna NICE,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.8606090546,20.9688872099,16.6845262051,12.5530198216,37.932959199
Thinking about your future is the realist thing ever. If you can't picture yourself doing something productive then you're on the wrong path,1,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,40.9608900547,5.79810477793,24.8756423593,25.8668005466,2.49856095761
@theadente ahh,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.4855538607,20.2590242028,28.0962437391,13.655076921,24.5041027665
here I am sitting here alone bc idk where my friends went,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,6.18614517152,2.40488015115,15.6749308109,73.1132030487,2.62084007263
@FLAWLESSPINO oh,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.5037779808,17.7863031626,22.9115411639,14.4245937467,31.3737809658
@caedgard !,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.2662534714,22.6166516542,18.7142297626,11.2486816943,34.1541856527
@MarianaMewwiana you're awesome,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,4.53113541007,30.6419342756,4.94655296206,4.93443831801,54.9459338188
So any ideas what to get my momma for valentines day?,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.18878272176,5.54425269365,13.8401851058,3.90992388129,72.5168585777
@BlueKidChris Cool page,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,18.6339408159,20.9720104933,15.9456521273,15.6237959862,28.8245975971
When I'm with you everything's perfect,1,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.2566221356,44.583183527,8.82339328527,11.3808311522,14.955970645
what movie should i watch? don't you hate when you don't know what you're in the mood for,1,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,72.6737499237,1.60985086113,4.07579168677,14.8157209158,6.82488381863
A music manager/composer/and editor and slowly have my own huge recording company at NYC or LA,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,6.77420124412,52.8274059296,9.41927284002,28.6553502083,2.32376288623
@MissLauriana Giving up doesn't always mean your weak; sometimes it means you're strong enough to let go. - Unknown,1,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,40.7191216946,2.28269379586,20.2511101961,35.40610075,1.3409727253
